project_index,omniclass_element,life_cycle_stage,gwp,ep,ap,sfp,odp,nred
212,Interiors - Finishes,B4-B5,518957.7,150.79,1802.92,30120.385000000002,0.005064148409267915,9216755.3
212,Interiors - Finishes,C2-C4,39188.1,10.21,180.39,3291.299,6.4852105825892005e-09,563740.5
212,Interiors - Finishes,D,-31759.4,-5.82,-199.23,-2171.7329999999997,6.397566699240002e-06,-413020.39999999997
212,Shell - Enclosure,A1-A3,1426071.0,316.69,6011.58,64548.554000000004,0.23461030852930764,16354739.0
212,Shell - Enclosure,A4,15054.0,5.33,69.48,2305.047,5.156038697778e-10,213686.5
212,Shell - Enclosure,B4-B5,463010.8,178.89,2564.66,36535.413,0.0056457172350348655,7047035.7
212,Shell - Enclosure,C2-C4,66404.3,29.05,133.05,1776.027,4.214692824936636e-05,287044.3
212,Shell - Enclosure,D,-179306.0,-20.52,-926.89,-8587.685,0.00030259120402962897,-1744983.5
212,Shell - Superstructure,A1-A3,4352153.4,994.63,17677.26,307816.192,0.02693917022536665,41256314.4
212,Shell - Superstructure,A4,41933.8,15.64,194.19,6420.694,1.4362055732493e-09,595219.0
212,Shell - Superstructure,B4-B5,154927.1,80.38,915.89,10269.387,0.0034887844453574,1829887.8
212,Shell - Superstructure,C2-C4,653110.5,76.95,1513.0,29943.202,5.983407922210269e-08,5209571.4
212,Shell - Superstructure,D,26649.600000000002,-4.9,-303.97999999999996,152.2669999999998,-0.0009485688544054001,14086.399999999981
212,Substructure,A1-A3,755954.0,156.16,2693.9,52865.483,1.49862849201e-05,6363132.8
212,Substructure,A4,7679.1,2.87,35.59,1175.738,2.62994408e-10,108994.9
212,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
212,Substructure,C2-C4,168882.0,19.59,386.33000000000004,7684.208,1.53693653829e-08,1338426.8
212,Substructure,D,70952.4,6.93,159.93,3006.525,-0.00047739306667,675681.3
212,Unknown,A1-A3,34971.4,13.47,178.51,2002.733,0.000680932,422477.6
212,Unknown,A4,309.8,0.11,1.44,47.437,1.06109e-11,4397.5
212,Unknown,B4-B5,35292.8,13.59,180.0,2051.219,0.000680932,427058.10000000003
212,Unknown,C2-C4,11.6,0.0,0.060000000000000005,1.0490000000000002,2.101619e-12,182.9
212,Unknown,D,-38047.6,-4.37,-124.68,-1575.942,0.000166323,-382330.5
213,Shell - Enclosure,A1-A3,355566.89999999997,414.38,2110.64,23851.19,0.09683521082,3436885.5999999996
213,Shell - Enclosure,A4,10721.4,7.98,38.19,943.095,0.002626989,229769.1
213,Shell - Enclosure,B4-B5,113154.5,100.19,687.48,9429.259999999998,0.0024094,915501.9
213,Shell - Enclosure,C2-C4,35558.7,67.47,97.09,1397.872,0.001524426,116179.0
213,Shell - Superstructure,A1-A3,171297.0,178.46,682.1800000000001,13699.08,0.007581142410000001,1299304.0999999999
213,Shell - Superstructure,A4,5343.2,4.2,28.03,780.565,0.00138456,144071.1
213,Shell - Superstructure,B4-B5,2380.2999999999997,0.25,5.359999999999999,166.82999999999998,6.2e-06,15833.7
213,Shell - Superstructure,C2-C4,986.0,52.85,22.55,669.525,0.000108063,14980.4
213,Substructure,A1-A3,85788.1,128.7,307.92,6115.1900000000005,0.003268,487005.4
213,Substructure,A4,15379.900000000001,10.57,22.32,232.57,0.003473,222984.8
213,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
213,Substructure,C2-C4,589.8,0.5900000000000001,3.04,2.8619999999999997,0.0003296,28814.9
213,Unknown,A1-A3,21765.9,63.03,85.13,1604.01,0.920552,221132.7
213,Unknown,A4,725.8,0.5800000000000001,4.13,117.24000000000001,0.0001888,20637.6
213,Unknown,B4-B5,38316.299999999996,28.19,46.81,715.5999999999999,1.830062,43169.100000000006
213,Unknown,C2-C4,10773.5,23.240000000000002,10.59,319.664,6.989999999999999e-05,5324.799999999999
214,Interiors - Finishes,A1-A3,0.0,0.0,0.0,0.0,0.0,0.0
214,Interiors - Finishes,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
214,Shell - Enclosure,A1-A3,2322011.6,2265.56,11441.41,133004.32,0.05437955825,20967694.7
214,Shell - Enclosure,A4,120359.1,85.64,286.48,5679.453,0.02841232,2112370.7
214,Shell - Enclosure,B4-B5,166461.1,297.66,728.62,7784.639999999999,0.0110138,2508990.1
214,Shell - Enclosure,C2-C4,128553.6,66.77,2607.21,1049.4470000000001,0.010232433366,113001.40000000001
214,Shell - Superstructure,A1-A3,7451699.8,9019.61,29982.14,398686.13,0.1994408237,94243657.2
214,Shell - Superstructure,A4,134056.1,104.2,654.36,17898.688,0.034374866,3454243.5
214,Shell - Superstructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
214,Shell - Superstructure,C2-C4,230586.4,84.62,14560.109999999999,720.222,0.0401414567,699074.2
214,Substructure,A1-A3,6140108.9,9636.4,21116.620000000003,428534.13,0.23041,36064174.2
214,Substructure,A4,1089623.2,749.65,1568.96,16068.41,0.24121,15759123.799999999
214,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
214,Substructure,C2-C4,186059.3,155.68,11391.9,762.063,0.0317628,392579.5
215,Interiors - Construction,A1-A3,178493.9,123.37,1045.09,10633.614,0.0044162629032935205,2258492.6
215,Interiors - Construction,A4,1762.8,0.43,7.84,269.834,6.035803601e-11,25015.6
215,Interiors - Construction,B4-B5,105020.3,103.02,534.81,6064.426,0.0027354238095840177,1325480.4
215,Interiors - Construction,C2-C4,6306.7,13.47,46.9,295.606,9.697078126820001e-11,25719.7
215,Interiors - Construction,D,-103245.8,-14.950000000000001,-543.0,-5776.064,0.00013445624172004,-1110552.4
215,Interiors - Finishes,A1-A3,421998.3,76.4,1226.39,17709.792,0.007687259118968114,6771918.4
215,Interiors - Finishes,A4,11313.2,4.18,59.51,1847.863,3.855038887082e-10,160168.2
215,Interiors - Finishes,B4-B5,707429.4,145.71,2313.78,40709.793,0.0075781103921580195,12848033.4
215,Interiors - Finishes,C2-C4,46288.4,12.39,210.84,4053.962,8.2740933033416e-09,703769.5
215,Interiors - Finishes,D,-26869.1,-2.6399999999999997,-84.33,-965.414,0.0001275050085683948,-298202.5
215,Shell - Enclosure,A1-A3,1120171.9,181.84,3950.82,44049.585,0.20811988700109738,12501408.7
215,Shell - Enclosure,A4,14008.9,5.11,64.74,2144.91,4.797814726104e-10,198839.3
215,Shell - Enclosure,B4-B5,138553.6,36.32,641.79,11315.364,0.000382147899772198,2657318.7
215,Shell - Enclosure,C2-C4,67266.8,17.59,128.16,2144.745,4.216855036800929e-05,355668.9
215,Shell - Enclosure,D,-201686.3,-20.02,-1089.41,-9003.31,0.00035334898205866,-1906602.9000000001
215,Shell - Superstructure,A1-A3,5578303.1,924.41,22918.02,288825.041,0.029171255400697853,57478412.7
215,Shell - Superstructure,A4,65849.4,24.67,305.15999999999997,10082.557999999999,2.255307828389e-09,934687.4
215,Shell - Superstructure,B4-B5,75543.1,18.720000000000002,336.59000000000003,5254.026,0.0005872932361527804,790202.7
215,Shell - Superstructure,C2-C4,539623.9,67.4,1281.63,24622.712000000003,4.8905142365118e-08,4254304.9
215,Shell - Superstructure,D,-696188.2,-53.93,-1382.5,-17001.695,0.0050027031585132,-6694620.1
215,Substructure,A1-A3,335913.5,59.53,803.04,17866.849000000002,-1.23463127341e-05,2623088.7
215,Substructure,A4,3063.0,1.11,14.21,468.963,1.048999367e-10,43474.4
215,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
215,Substructure,C2-C4,86010.90000000001,9.92,195.65,3891.341,7.7827997574e-09,677779.9
215,Substructure,D,6060.300000000001,1.14,22.23,696.231,-2.976999303e-05,62386.2
215,Unknown,A1-A3,0.7,0.0,0.01,0.044,4.16307e-08,8.9
215,Unknown,A4,0.0,0.0,0.0,0.001,2.20757e-16,0.1
215,Unknown,B4-B5,0.7,0.0,0.01,0.045,4.16307e-08,9.0
215,Unknown,C2-C4,0.0,0.0,0.0,0.0,1.91053e-17,0.0
215,Unknown,D,-0.8,0.0,-0.01,-0.071,-4.58e-09,-9.6
216,Interiors - Construction,A1-A3,33277.9,11.200000000000001,164.35,2072.795,0.000471316240606962,414243.0
216,Interiors - Construction,A4,527.0,0.17,2.37,80.758,1.8065199093e-11,7486.900000000001
216,Interiors - Construction,B4-B5,11354.0,8.280000000000001,75.45,858.427,0.000132379590198863,147274.0
216,Interiors - Construction,C2-C4,983.4,1.8299999999999998,7.74,43.99,5.35246670252e-11,4562.3
216,Interiors - Construction,D,-14203.3,-1.39,-39.5,-509.24,8.4590370894e-05,-146047.5
216,Interiors - Finishes,A1-A3,48735.1,10.66,157.23,2804.844,0.000492854766989112,736941.8
216,Interiors - Finishes,A4,1894.3,0.66,8.74,289.96,6.4859841667e-11,26880.5
216,Interiors - Finishes,B4-B5,74663.1,18.32,259.1,4926.211,0.000204460905763795,1185280.6
216,Interiors - Finishes,C2-C4,9898.8,3.26,42.269999999999996,501.084,2.5641323610062002e-08,73739.6
216,Interiors - Finishes,D,-3461.8,-1.27,-30.94,-408.483,4.67800543823e-05,-133607.0
216,Shell - Enclosure,A1-A3,378469.3,65.09,995.47,12452.368,0.09243163848784344,3126812.4
216,Shell - Enclosure,A4,3727.9,1.3,17.18,570.766,1.27670192528e-10,52911.200000000004
216,Shell - Enclosure,B4-B5,38210.1,12.63,235.58999999999997,2993.757,9.608573551022499e-05,611526.0
216,Shell - Enclosure,C2-C4,35632.0,4.07,56.17,1075.508,1.962913780965644e-05,184621.4
216,Shell - Enclosure,D,-19643.3,-2.03,-124.03999999999999,-945.919,3.294634460256996e-06,-188069.8
216,Shell - Superstructure,A1-A3,457849.8,86.82,2262.63,26576.752,0.003455939027684823,5288893.5
216,Shell - Superstructure,A4,6038.9,2.16,27.98,924.713,2.06843091855e-10,85723.9
216,Shell - Superstructure,B4-B5,23395.0,6.05,167.57,6768.544,0.00023424428383756997,359594.8
216,Shell - Superstructure,C2-C4,25462.8,3.6300000000000003,65.46,1152.4350000000002,2.24552190597e-09,194760.5
216,Shell - Superstructure,D,-5102.100000000001,-0.66,-15.72,-118.41700000000002,4.635129037e-05,-81224.29999999999
216,Substructure,A1-A3,186078.1,29.84,483.71,9156.732,1.37365688291e-05,1705075.8
216,Substructure,A4,2473.0,0.93,11.49,378.647,8.46975632e-11,35102.1
216,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
216,Substructure,C2-C4,23675.0,2.83,56.019999999999996,1113.786,2.228309488e-09,194013.0
216,Substructure,D,38465.6,3.23,78.17,1207.606,-0.00026853709192,361508.8
217,Interiors - Construction,A1-A3,145584.4,62.27,1517.92,26019.64,0.0003213753583918,2312444.3
217,Interiors - Construction,A4,16780.9,6.329999999999999,77.76,2569.398,5.7473411062e-10,238192.0
217,Interiors - Construction,B4-B5,6957.099999999999,1.6300000000000001,39.25,546.3870000000001,0.000294825718,88068.3
217,Interiors - Construction,C2-C4,412113.99999999994,153.7,1648.63,8264.590999999999,6.6618775745e-09,454006.1
217,Interiors - Construction,D,89468.8,-22.939999999999998,-550.16,-6889.82,3.829542148e-05,-2198095.7
217,Interiors - Finishes,A1-A3,171670.7,25.07,477.25,7466.803,0.003206792101800245,2732613.6999999997
217,Interiors - Finishes,A4,4399.9,1.54,20.310000000000002,673.774,1.50712982545e-10,62461.9
217,Interiors - Finishes,B4-B5,303524.2,53.66,997.92,17655.221,0.00318982937322669,5394875.1
217,Interiors - Finishes,C2-C4,22929.8,5.71,101.67,1782.3899999999999,3.48139355776e-09,302153.5
217,Interiors - Finishes,D,-6726.900000000001,-1.0999999999999999,-26.64,-360.615,5.8340367000000004e-05,-118884.5
217,Shell - Enclosure,A1-A3,214664.5,29.630000000000003,1247.12,9350.4,0.00580572103075645,2900055.8
217,Shell - Enclosure,A4,7617.0,2.8200000000000003,35.26,1166.325,2.6088914232e-10,108122.8
217,Shell - Enclosure,B4-B5,9736.3,2.67,41.28,624.521,7.7911237009e-07,371096.5
217,Shell - Enclosure,C2-C4,7313.599999999999,2.06,31.82,477.937,8.951202458956e-10,77186.8
217,Shell - Enclosure,D,-44527.799999999996,-5.1899999999999995,-308.08,-2419.116,-6.605026072e-06,-460597.7
217,Shell - Superstructure,A1-A3,3429938.3,516.64,16627.74,170543.242,0.012281053032341572,32369215.7
217,Shell - Superstructure,A4,35787.3,13.21,165.71,5479.517,1.2256820117073e-09,507969.3
217,Shell - Superstructure,B4-B5,2140.7,0.43,12.73,721.141,9.86924425e-10,43363.9
217,Shell - Superstructure,C2-C4,251098.8,32.04,635.64,12642.515,2.5298653557875e-08,2203298.8
217,Shell - Superstructure,D,-230389.1,-16.59,-423.09000000000003,-4940.341,0.0016679279572840002,-2143954.4
217,Substructure,A1-A3,36737.8,4.65,154.64,1833.052,-0.0001654594,444317.2
217,Substructure,A4,452.90000000000003,0.18,2.12,69.306,1.550244536e-11,6424.7
217,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
217,Substructure,C2-C4,257.6,0.04,1.15,23.273,4.673988935e-11,4058.2999999999997
217,Substructure,D,-10136.5,-0.8,-19.83,-282.748,7.174474776e-05,-95018.2
217,Unknown,A1-A3,35835.5,9.99,142.88,1862.656,0.000929041028,481840.7
217,Unknown,A4,515.1,0.16,2.36,78.888,1.764508373e-11,7313.0
217,Unknown,B4-B5,50.6,0.02,0.28,3.984,2.149223e-06,642.1
217,Unknown,C2-C4,1587.4,0.38,7.180000000000001,142.82199999999997,2.8670423592e-10,24984.5
217,Unknown,D,-10790.4,-0.85,-21.22,-299.47,7.63920492e-05,-100866.09999999999
218,Interiors - Construction,A1-A3,230668.7,42.339999999999996,646.0,11225.653,0.00115082945675602,1804312.1
218,Interiors - Construction,A4,12089.699999999999,4.55,55.97,1851.118,4.14065871859e-10,171604.8
218,Interiors - Construction,B4-B5,6496.7,4.39,28.06,332.325,0.0002567413610348,80164.3
218,Interiors - Construction,C2-C4,24750.8,6.07,112.86,2229.903,4.4340209500364e-09,387334.8
218,Interiors - Construction,D,-40506.1,-3.35,-111.92,-1075.978,0.000231127382049,-382547.7
218,Interiors - Finishes,A1-A3,108418.40000000001,20.25,359.42,4174.3859999999995,0.000507708691790923,1769248.8
218,Interiors - Finishes,A4,3121.6,1.1,15.62,495.927,1.0661525224400001e-10,44247.4
218,Interiors - Finishes,B4-B5,93337.9,27.13,268.02,3935.129,0.0009917737257184001,1693284.4
218,Interiors - Finishes,C2-C4,5453.9,1.32,23.5,445.267,1.14332027571e-09,76992.9
218,Interiors - Finishes,D,-18275.7,-1.87,-93.91,-805.749,1.89380860411e-05,-191499.30000000002
218,Shell - Enclosure,A1-A3,2032942.7,353.48,3046.26,45574.452,0.931625841553866,13238962.299999999
218,Shell - Enclosure,A4,9415.3,3.46,43.57,1441.681,3.2247954976e-10,133647.8
218,Shell - Enclosure,B4-B5,240018.5,63.59,820.4,20352.548,0.001354273207139814,4557368.2
218,Shell - Enclosure,C2-C4,221098.5,23.62,121.16,1860.318,0.00018865142741066935,293828.89999999997
218,Shell - Enclosure,D,-119606.3,-12.64,-497.82,-5066.732,0.0003963204578627,-1167377.7
218,Shell - Superstructure,A1-A3,1532710.5999999999,247.11,6288.69,73820.102,0.00972171991536893,17057398.2
218,Shell - Superstructure,A4,23190.1,8.7,107.38,3550.733,7.94243222382e-10,329165.60000000003
218,Shell - Superstructure,B4-B5,56206.1,9.99,213.01,3119.588,0.0006542205228874,651213.3
218,Shell - Superstructure,C2-C4,90322.90000000001,11.06,219.86,4376.165,8.7560606409e-09,762263.5
218,Shell - Superstructure,D,-336231.2,-26.080000000000002,-652.54,-8783.14,0.002388326528092,-3144759.3
218,Substructure,A1-A3,611989.3,100.6,1627.71,31595.909,-0.0006627306566783,5441783.4
218,Substructure,A4,6215.1,2.35,28.81,951.579,2.1285257419e-10,88214.09999999999
218,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
218,Substructure,C2-C4,141858.4,16.39,323.67,6437.513,1.287554453482e-08,1121273.0
218,Substructure,D,-48240.9,-2.7800000000000002,-77.42,-475.02199999999993,0.00036312980001,-443287.0
219,Interiors - Construction,A1-A3,329056.10000000003,65.87,1247.22,18673.65,0.00230910515211,3556382.1
219,Interiors - Construction,A4,10714.2,3.96,49.62,1640.484,3.66985246e-10,152079.1
219,Interiors - Construction,B4-B5,39073.299999999996,25.68,263.43,2783.16,5.1753042999999995e-05,485407.5
219,Interiors - Construction,C2-C4,31473.1,21.68,168.22,2024.982,3.633731428e-09,311715.2
219,Interiors - Construction,D,-85014.7,-9.12,-290.08,-3176.926,0.000492722925517,-970285.7000000001
219,Interiors - Finishes,A1-A3,302125.9,71.9,1215.75,13331.577,0.00726315100039,4682484.7
219,Interiors - Finishes,A4,7787.9,3.23,51.02,1430.8400000000001,2.62719337e-10,109716.7
219,Interiors - Finishes,B4-B5,175377.6,74.92,644.67,8099.577,0.00116989848123,3091308.9
219,Interiors - Finishes,C2-C4,20480.4,22.139999999999997,129.52,1378.903,1.2940691702e-08,207671.6
219,Interiors - Finishes,D,-46107.5,-5.95,-325.47,-2647.934,1.31666001774e-05,-543907.5
219,Shell - Enclosure,A1-A3,1442153.9,334.57,5549.69,89207.79,0.2292793037284366,19751663.9
219,Shell - Enclosure,A4,17760.2,6.53,82.07000000000001,2719.384,6.08160242e-10,252095.2
219,Shell - Enclosure,B4-B5,430295.6,131.28,2363.8,52284.759,0.0011855730328716,7877995.3
219,Shell - Enclosure,C2-C4,83377.3,35.91,220.7,3532.641,4.32745423573389e-05,581680.5
219,Shell - Enclosure,D,-288576.7,-70.65,-1811.79,-28534.207000000002,0.00030195745467175,-2813883.9
219,Shell - Superstructure,A1-A3,4905581.3,1137.75,20442.01,260978.31100000002,0.04702103997436,54430621.800000004
219,Shell - Superstructure,A4,53088.2,19.92,245.85999999999999,8128.463,1.8183214489999999e-09,753536.5
219,Shell - Superstructure,B4-B5,314635.9,371.22999999999996,3060.97,22026.253,0.013504288444,3878322.1
219,Shell - Superstructure,C2-C4,277843.2,37.44,676.62,12328.378,2.420679999e-08,2102033.9
219,Shell - Superstructure,D,-1767660.8,-198.20999999999998,-5618.7,-70229.41,0.008255324364303,-17908963.2
219,Substructure,A1-A3,1701687.1,281.61,4675.05,88486.667,-0.00181269497902,14872179.6
219,Substructure,A4,16143.5,6.07,74.8,2471.801,5.5284106e-10,229144.4
219,Substructure,B4-B5,7149.3,1.4000000000000001,15.77,281.873,2.6622999999999998e-09,208919.8
219,Substructure,C2-C4,344393.9,40.3,789.08,15685.132,3.131373561e-08,2731657.3
219,Substructure,D,-103603.9,-5.73,-161.10999999999999,-790.2679999999999,0.00078536405797,-948670.7
220,Interiors - Construction,A1-A3,394.0,0.06,1.77,25.05,1.1e-06,3417.8
220,Interiors - Construction,A4,5.5,0.0,0.03,0.88,1.4e-06,155.6
220,Interiors - Construction,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
220,Interiors - Construction,C2-C4,2.5999999999999996,0.0,0.16,0.011,4.48e-07,4.8
220,Interiors - Finishes,A1-A3,1770.4,1.7399999999999998,5.9,82.11,0.00014220047,10818.7
220,Interiors - Finishes,A4,32.2,0.03,0.18,5.194,8.42e-06,913.2
220,Interiors - Finishes,B4-B5,3434.8,2.5999999999999996,12.26,120.85,0.00019460000000000001,13769.9
220,Interiors - Finishes,C2-C4,517.4,0.21000000000000002,3.75,4.516,2.53917e-05,210.6
220,Shell - Enclosure,A1-A3,156611.9,81.8,817.5400000000001,9040.27,0.1684565276,1020144.3
220,Shell - Enclosure,A4,2312.7,1.68,8.43,209.861,0.000562196,50171.4
220,Shell - Enclosure,B4-B5,22756.6,20.75,156.89,1180.88,0.0022458,212386.3
220,Shell - Enclosure,C2-C4,10161.3,5.42,112.32,103.489,0.000596422604,5602.3
220,Shell - Superstructure,A1-A3,205876.80000000002,95.85,600.06,9295.94,0.0018014925200000001,527546.6
220,Shell - Superstructure,A4,8117.6,5.79,19.95,404.963,0.001896646,144550.4
220,Shell - Superstructure,B4-B5,218.29999999999998,0.07,0.46,6.95,4.9999999999999996e-06,2337.3
220,Shell - Superstructure,C2-C4,4696.9,2.09,289.67,15.987,0.0008098919,13295.8
220,Substructure,A1-A3,83510.9,93.63,274.5,5842.53,0.0022454137,605356.2
220,Substructure,A4,14020.4,9.66,21.16,240.99,0.0031729,206144.6
220,Substructure,B4-B5,0.0,0.0,0.0,0.0,0.0,0.0
220,Substructure,C2-C4,2409.8,2.02,147.65,9.804,0.000417875,5138.1
220,Unknown,A1-A3,942.2,3.54,4.84,96.27999999999999,4.6e-05,14702.2
220,Unknown,A4,40.0,0.03,0.23,6.46,1.041e-05,1137.0
220,Unknown,B4-B5,83.3,0.11,0.97,7.97,1.3e-05,1328.4
220,Unknown,C2-C4,37.3,0.55,1.1300000000000001,8.844,4.613e-06,53.9
221,Interiors - Construction,A1-A3,29277.4,24.03,206.81,1765.4199999999998,0.0008061095070795001,385653.2
221,Interiors - Construction,A4,416.09999999999997,0.13999999999999999,1.88,63.742000000000004,1.4258877258999999e-11,5909.4
221,Interiors - Construction,B4-B5,11992.099999999999,23.91,94.92,823.7180000000001,0.00060403528021525,147573.8
221,Interiors - Construction,C2-C4,3272.3999999999996,7.39,28.85,107.047,8.28115004089e-11,5871.7
221,Interiors - Construction,D,-13296.300000000001,-3.18,-118.76,-1221.114,-5.4501846160000004e-05,-193206.1
221,Interiors - Finishes,A1-A3,247149.19999999998,159.51,711.13,8488.864,0.007792091541492057,4149931.2
221,Interiors - Finishes,A4,6435.8,2.39,29.81,985.394,2.2041632573000001e-10,91349.0
221,Interiors - Finishes,B4-B5,971600.1,701.2499999999999,3106.3799999999997,36320.748,0.035595554507906246,15883195.899999999
221,Interiors - Finishes,C2-C4,30256.0,9.99,98.55,1730.788,4.1744997167e-09,296971.7
221,Interiors - Finishes,D,-124053.4,-12.370000000000001,-252.76,-3835.8329999999996,-4.966418e-08,-1754553.7
221,Shell - Enclosure,A1-A3,729914.7,385.46000000000004,5504.75,46150.106,0.012290274941806532,9450278.1
221,Shell - Enclosure,A4,5063.5,1.9200000000000002,23.43,775.391,1.73442469206e-10,71881.4
221,Shell - Enclosure,B4-B5,10692.3,2.81,86.13,4241.835,4.1526789024151e-05,221514.8
221,Shell - Enclosure,C2-C4,3892.2,1.49,26.63,520.366,1.0389624726990001e-09,90424.3
221,Shell - Enclosure,D,-291715.8,-49.64,-2110.17,-20278.678,-0.000748254687205,-3188620.1
221,Shell - Superstructure,A1-A3,1086586.2,181.45,5071.01,59030.664,0.005060521992032636,10735489.0
221,Shell - Superstructure,A4,11118.2,4.11,51.45,1702.324,3.80782839664e-10,157811.0
221,Shell - Superstructure,B4-B5,16931.699999999997,3.12,62.160000000000004,846.299,0.00017352790000000002,194352.09999999998
